KCAL	SODI	SUGR	FF	TFAT	PFAT	CHL	ATOC	ATOA	RET	VARA	ACAR	BCAR	CRYP	LYCO	LZ	IRON	NIAC	FDFE	ZINC	B12A	VC	VD	CALC	POTA	CAFF	THEO	ALCO	MOIS	S140	S100	S120	M201	M221	P226	P225
1204.5	2904	125.885	230.5	21.91	7.7375	145.7	3.4	0	78.5	299.5	710	2266	32	1682.5	1173	8.955	10.5785	400	4.62	0.675	76.3	0.9	363	1908.5	154.5	0	0	2710.32	0.286	0.0725	0.091	0.0535	0	0.0285	0.0045
2458	5672	123.365	231	104.64	23.354	230.95	9.51	0	362	612	353.5	2839.5	4	7102.5	973.5	14	22.6865	548	9.325	0	55.65	3.35	932	2908.5	87.5	103.5	0	2715.865	2.949	0.684	1.0035	0.699	0.0255	0.0055	0.0185
2202	2797.5	208.935	143	69.095	19.2015	260.9	7.08	0	216	588	23.5	4446	3.5	600	192	10.18	20.3335	336	8.09	1.41	93.4	0.7	344	1714.5	170	7.5	0	2350.72	0.9175	0.2235	1.2685	0.2615	0.0285	0.0585	0.04
1422.5	2344	58.305	110	60.03	11.295	190	3.815	0	1724.5	1741	3	197.5	42.5	18	183	12.96	21.167	433.5	10.495	1.165	55.35	3.65	1081	1331.5	1.5	12.5	0	1656.82	2.489	0.606	1.289	0.188	0.0045	0.003	0.0335
2003	2597.5	167.665	174	59.985	9.6405	216.8	5.945	0.045	505.5	612	167	907.5	570	12812.5	829	13.015	21.158	530.5	11.625	0.83	158.4	5.6	1212	2765.5	3.5	26.5	0	1444.235	2.413	0.5085	0.6995	0.2765	0.004	0	0.008
1605.5	2553.5	88.49	62	72.585	14.288	137.7	12.465	9.005	586.5	605	11	174	10.5	0	300	13.475	15.687	499.5	11.305	2.145	15.6	8.75	1580	1188.5	4	45.5	0	1024.57	3.4505	0.8925	1.0435	0.1885	0.023	0.0015	0.0215
1850.5	3044.5	139.595	192.5	60.335	16.5235	235.55	5.03	0	397	519.5	460	1149.5	165	302.5	454.5	32.105	19.657	750.5	9.57	2.41	113.05	4.5	945	3619.5	286	6.5	0	2998.715	2.5145	0.6805	0.7785	0.1965	0.021	0.0035	0.019
1702	2296	109.875	124.5	66.555	19.4925	234.4	5	0	326	386.5	6	706	36.5	1	1007	8.69	13.2965	316.5	5.41	0	35.1	2.6	658	1371	4.5	42.5	0	927.65	2.2185	0.5855	1.145	0.184	0.0225	0.028	0.011
1765	2714	99.49	199	51.105	9.3545	473.3	8.815	4.53	1434.5	1525	307	882.5	88	1221.5	471.5	32.15	34.6285	1236.5	23.435	6.75	139.65	9.8	1557	3637	225	71.5	0	2232.54	1.6765	0.348	0.3445	0.336	0.047	0.3635	0.0405
2627.5	4746.5	142.78	184	100.065	16.2865	548.25	8.39	0	978.5	1042	42	649	124	4622	890	20.465	36.265	671	19.49	2.99	151.8	14.2	1907	3388.5	190.5	0	0	3331.53	4.6765	1.055	1.0925	0.329	0.0555	0.155	0.0455
2404	4066	108.43	313	103.1	32.3525	390.8	12.01	0	361.5	458	217.5	985	59	1671	612	19.17	25.027	610	11.56	0.61	15.75	3.95	700.5	3193.5	130.5	27	0	3074.55	2.08	0.466	1.914	0.5805	0.028	0.035	0.0245
2794.5	4481	171.04	248	113.32	26.3665	365.7	8.795	0	887	994.5	61	1270.5	21.5	6931.5	657	20.93	34.2955	851.5	20.35	2.775	37.6	9.45	1578.5	3122	175.5	12.5	0	2720.77	2.833	0.567	0.6155	0.511	0.038	0.0115	0.0295
1452.5	2674	94.735	85.5	55.93	7.307	247.65	2.64	0	30.5	35.5	1	43.5	9	147	54	9.76	23.0575	194	14.995	0	9.25	0.6	292.5	1270.5	79.5	0	0	1780.79	1.2	0.096	0.1815	0.219	0.001	0.0105	0.0275
1072.5	1412.5	29.47	80.5	34.3	10.8985	126.25	10.875	6.585	317	345	28.5	317	0	6600	377.5	7.19	12.2475	129.5	6.11	0	25.95	4.1	815.5	1218	0	0	0	1750.86	0.389	0.0925	0.126	0.108	0	0.006	0.0025
2092.5	2712	92.99	235	109.145	25.4055	405.1	9.595	0	285	534.5	939	2406	250.5	43	1033.5	8.625	28.7045	338.5	8.91	0	56.9	3.75	504	2059.5	264	16.5	9.5	2043.625	1.3675	0.3615	0.3815	0.88	0.066	0.0695	0.013
704.5	250.5	73.8	62	23.37	4.931	137.05	8.73	7.08	350.5	858.5	1299.5	5415	71	0	548	15.32	10.9295	212.5	5.945	1.51	139.1	6.5	507	1221	0	0	0	1150.965	0.851	0.2285	1.7915	0.056	0.0515	0.0525	0
2020	2762.5	121.73	133.5	78.37	17.731	254.35	20.065	13.24	751	919	671	1658.5	1.5	1870	526.5	12.795	19.7105	420	14.17	2.28	89.4	12.75	1265	2876	2	84.5	0	1818.82	2.6945	0.688	2.392	0.3	0.058	0.004	0.0075
972	1257.5	70.085	77	32.74	6.434	219.35	5.215	3.125	324.5	338	1.5	168	6	3910	372	17.4	10.83	321.5	6.19	1.065	18.65	5.25	587	1027.5	92	9	0	945.2	1.0345	0.183	0.8425	0.0905	0.013	0.052	0.0065
1407	1815	73.13	99	45.23	12.224	134.25	6.125	0	647	708.5	53	705.5	26	8463	1571.5	21.545	26.36	730.5	4.145	4.88	39.85	5.95	590.5	1319	0	0	0	1326.015	1.6065	0.5095	0.512	0.1075	0.0025	5e-04	0.003
1231	2424	45.945	64	60.175	18.4405	156.05	3.535	0	255.5	262.5	7.5	75.5	13	350.5	141	8.03	19.44	192	4.32	0.6	51.35	0.95	237	1006.5	2.5	19	0	325.86	0.6	0.1285	0.1355	0.309	0.015	0.004	0.0125
2641.5	4728	87.86	123	130.295	30.603	574.2	8.595	0	664	734.5	152	747	40.5	5032	1066.5	18.245	31.686	447.5	10.05	0.9	10.55	4.9	904	1863	10	77	0	1317.005	1.6625	0.2385	0.4235	0.7595	0.012	0.1615	0.069
1741	2918.5	61.98	98	78.215	28.2845	127.1	8.735	0	28.5	38	12.5	101	20	1142.5	386.5	8.96	19.9805	329.5	5.055	0	22.05	1	393.5	1629	19	3.5	0	1153.59	0.847	0.1695	0.2015	0.2955	0.039	0.006	0.012
661	455.5	75.43	24	25.92	4.943	197.8	6.08	6.08	726	726	0	0	0	0	0	9.15	5.198	152	7.72	1.36	60.1	12.6	1189.5	1438	0	0	0	1186.885	1.095	0.312	2.378	0	0	0.08	0
1074	1895	42.835	63	55.14	7.405	203.85	3.025	0	193.5	213.5	3	224.5	15	5677.5	229	5.055	11.73	169.5	6.075	0	17.8	5.55	678	1489.5	0.5	11	0	652.07	2.1365	0.4605	0.7375	0.269	0.0225	0.0135	0.0275
2282.5	4791.5	88.36	287.5	131.625	35.468	672.3	15.59	0	601	990.5	433	4458	20	6974.5	3626.5	15.965	21.9015	398.5	15.13	0	98.45	4.05	713.5	3213.5	66.5	92	0	5066.395	2.369	0.574	0.6975	0.3595	0.008	0.1035	0.0295
2110	3162.5	116.685	196.5	99.85	22.7295	372.05	8.99	0	800.5	840.5	24.5	463	41	3258.5	703	18.245	29.7085	631.5	18.595	1.555	84.7	8.95	1642.5	3382	201.5	36	0.55	2944.89	2.9335	0.617	0.677	0.3485	0.024	0.02	0.0255
326	188	24.505	1	15.63	4.842	35.5	5.955	5.795	252	253	1	8.5	2	0	18	5.965	4.2545	78	2.325	1.345	25.55	3.15	320.5	470.5	0	0	0	453.78	0.03	2.942	0.098	0.013	0	0.047	0
2414.5	4167.5	69.225	202	143.94	28.1985	373.65	12.98	0	752.5	1140	226.5	4523	17.5	1584.5	2016	9.645	19.355	293	13.42	0	46.9	8.65	2287.5	2841	24	20	0	1593.605	5.8465	1.506	1.737	0.544	0.0145	0.029	0.0465
964.5	1779	33.23	184.5	26.095	8.1775	149.85	4.175	0	20.5	226.5	17.5	2453.5	10.5	3	3727	6.73	23.9335	308.5	4.55	0	51.7	1.35	193	1566	16.5	6	0	1270.78	0.224	0.0585	0.333	0.162	0.004	0.0615	0.004
1722	2471	110.695	126.5	60.825	13.8225	169.15	5.92	0	488.5	519.5	5	342.5	16	6851	393.5	17.795	21.477	632	11.415	1.335	29.35	6	1298.5	1865.5	3	67.5	0	1523.86	2.2245	0.587	0.6665	0.2	0.011	0.001	0.013
1799.5	3733	64.42	192	68.525	19.799	308.6	7.635	0	457	535	63	865.5	40	1283	1405.5	18.275	31.7425	743.5	16.175	2.515	82.1	5.5	960	2554.5	184	6.5	0	1955.29	1.344	0.311	0.3455	0.2225	0.0065	0.0225	0.023
2450	4638.5	153.865	255	63.27	12.963	347.4	8.74	0	82.5	600	459	2690	6640.5	1643.5	4784	14.64	34.934	317	17.14	0	110.3	1.75	416.5	3102.5	117.5	33	0	3352.805	1.3265	0.227	0.9125	0.238	0.0045	0.0035	0.031
1487.5	2428.5	83.465	187	54.595	23.3415	164.65	6.92	0	51.5	105	27.5	597	45.5	2024	524.5	8.315	19.5415	292	4.265	3.36	86.05	0.05	538	1330	0	0	0	1519.435	0.406	0.074	0.1635	0.1455	0.0695	5e-04	0.0015
1668.5	2685.5	42.24	180	60.06	11.5385	382.6	5.62	0	336	394	63.5	670.5	7.5	12413	656	7.865	14.651	351.5	7.335	0	22.35	2.8	848.5	2134.5	223.5	45	49.2	4114.955	2.049	0.5035	0.5565	0.1765	0.035	0.046	0.0175
2102.5	3187	144.87	157	76.66	10.243	487.6	5.155	0	1062.5	1100.5	32	422.5	30	8617.5	717	17.26	24.591	498	16.605	1.39	53.7	12.1	1630	3050	3.5	109	0	2039.645	2.5815	0.4945	0.564	0.217	0.039	0.051	0.0285
1194.5	1852.5	63.99	86.5	55.8	19.003	99.5	3.1	0	72	150	376.5	743	3	1915.5	140	4.56	9.904	251	3.23	0	21.65	0.1	244	989	12.5	22	0	764.75	0.829	0.176	0.199	0.24	0.0195	0.003	0.0075
1262	1380	65.925	565.5	56.79	17.3245	341.4	10.01	0	275.5	1482.5	834	13847.5	464	471	26329	13.11	17.542	578	8.14	1.73	145.55	4.1	1108	3050.5	8.5	0	0	3689.465	1.325	0.406	3.012	0.144	0.0025	0.029	0.0035
2697.5	4125.5	157.645	266	111.8	20.4845	678.5	9.745	0	598.5	813.5	15	2532.5	94.5	2808	5196.5	26.81	30.7	516	14.18	0	79.9	8.7	1429.5	2840	279	0	7.9	2636.4	3.071	0.6385	1.164	0.474	0.0705	0.1015	0.0555
1302.5	1755	45.85	156.5	58.315	16.6625	180.4	7.035	2.15	219	774.5	304	6482.5	26.5	4157.5	661	7.045	15.8245	183.5	7.9	0.34	114.4	1.65	789	1926	0	0	0	1836.31	1.5415	0.371	0.482	0.2245	0.0095	0.0055	0.017
1427	1652.5	149.87	97.5	46.485	4.0795	261.8	2.235	0	777.5	868	155	869.5	297.5	1182.5	796.5	4.62	7.709	168	8.25	0	86.1	9.9	1366.5	2391	23	227.5	0	1357.84	2.8465	0.6615	0.833	0.1165	0.0305	0.0115	0.0215
1199	1652	73.95	81.5	29.335	4.249	91.05	1.355	0	170.5	182.5	29.5	126.5	0	900	412	12.58	18.235	1345	8.57	0	94.6	0.45	328.5	905.5	42.5	0	12	1946.66	1.6995	0.4685	0.944	0.089	0.007	5e-04	0.01
1105.5	1726	44.545	94	31.055	6.722	123.45	3.71	0	285	308.5	6	241.5	53.5	3347.5	221.5	9.58	17.531	523.5	8.27	1.39	20.5	4.35	749	1363	1	28.5	0	1096.165	0.9365	0.2345	0.2745	0.104	0.003	0.001	0.004
2736	4386.5	97.55	335	91.475	18.4015	383.9	7.675	0	325.5	779	96.5	5378.5	39	4483	11090.5	16.895	38.438	714.5	15.38	0	88.45	2.75	1087	3649.5	116.5	26.5	6.35	3714.975	3.0105	0.7525	1.1635	0.313	0.004	0.0155	0.0245
1987	3185	115.005	120	73.83	10.5885	274.3	4.73	0	722.5	807	180.5	895	52	5034.5	303.5	15.775	20.557	808	11.335	0	14.35	1.35	1337.5	2129	3	41	0	1242.44	4.5975	1.1705	1.4915	0.1745	0.027	0.002	0.0345
1001	1285	34.895	228	49.005	10.646	249.7	4.85	0	306.5	327.5	0	251.5	5.5	5243.5	361.5	5.33	5.817	302.5	4.96	0	10.8	4.7	666	1465.5	3.5	26.5	0	857.6	1.8445	0.441	0.6855	0.142	0.002	0.0305	0.0125
1634.5	2232	82.93	83	67.725	15.5695	165.6	7.205	0	830.5	852	7.5	272.5	17	5203.5	294.5	14.09	18.5155	449.5	12.025	2.33	10.2	7.85	1367	1789.5	98	26.5	0	1041.17	2.4985	0.644	0.8455	0.168	0.0065	0.002	0.0075
1177.5	2534	83.3	69.5	24.85	6.0375	128.45	2.525	0	70	146	178	807.5	2.5	6801.5	164	6.06	13.398	222	3.63	0	23.15	2.15	514.5	895	0	0	28.8	1579.515	0.8225	0.179	0.2075	0.0735	0.0095	0	0.0095
1823	3125	43.89	207.5	92.22	14.653	412.25	5.815	0	370	399.5	11	356.5	10	2083.5	574	12.74	17.9605	460.5	12.56	0	23.4	2.5	1007.5	1737	258	6	0	4693.28	3.2335	0.6595	0.7995	0.256	0.005	0.0485	0.0375
1943.5	1725	126.74	173.5	84.89	18.874	214.15	11.275	0.515	176	383.5	55.5	2275	434	27226	1099	13.515	13.3705	400	8.435	0.055	65.3	2.75	614.5	2472.5	11.5	257	0	1814.625	1.6495	0.4275	0.758	0.166	0.005	0.009	0.0055
1805	2312.5	81.6	147	82.865	31.851	177.5	7.515	0	108.5	157	20.5	567.5	25.5	1283	624	7.44	13.4665	214.5	5.15	0.89	49.55	0.65	585.5	1347.5	11	74.5	24.95	2619.39	0.7675	0.2155	0.212	0.27	0.03	0.0065	0.01
2009	3344	70.87	120	72.965	22.4335	119.35	10.46	1.88	120.5	152.5	24.5	302.5	105	3290	705.5	11.565	19.5015	328.5	6.61	0	67.6	0.95	607	1656.5	0.5	26	0	1159.05	1.2815	0.321	0.3725	0.2865	0.0115	0.003	0.009
1620.5	3071	38.405	132.5	107.41	29.8035	450.65	9.12	0	395.5	520	53.5	1469	18	2165	1998.5	6.3	14.761	156	6.295	0	25.2	4.25	583	1860.5	81	19	4	1623.195	1.7755	0.389	0.4175	0.493	0.0135	0.08	0.0225
3617.5	9005	102.27	265.5	172.495	26.402	379.4	8.1	0.075	1189.5	1261	15	838	18	16850.5	725.5	38.37	48.015	1338.5	26.315	4.31	96.85	8.2	2588.5	3453	55	0	0	2504.485	7.75	1.4025	1.696	0.5515	0.253	0.0075	0.053
1005.5	1823.5	44.15	118.5	47.8	14.9085	230.7	3.79	0	235	265	25	309.5	55	257.5	467	5.785	9.8515	214	3.575	0	71.35	1.7	338.5	1658	247	52.5	0	1477.435	1.4665	0.3735	0.4145	0.1185	0.0085	0.0315	0.0085
1732.5	2348	110.215	110.5	62.275	13.0165	294.55	5.735	0	309	314.5	0	69.5	7	1139.5	494.5	15.145	14.2945	548.5	5.96	0	3.3	3.35	564.5	942	51.5	196	0	1163.725	1.241	0.2675	0.3065	0.1585	0.0035	0.047	0.013
2888	3906.5	80.075	133.5	133.68	22.467	168.55	12.1	0	677.5	734.5	8.5	639.5	107.5	2632	651.5	11.985	22.795	903.5	8.775	0	64.75	1.85	576.5	1978.5	78.5	0	0	1968.425	5.773	1.5225	2.171	0.3115	0.0085	5e-04	0.021
1824.5	2887.5	119.12	107.5	71.48	17.3635	168.3	7.49	0	272	307	9	382.5	35.5	7907.5	362	15.31	20.5845	590	11.23	0.86	88.15	2.65	832.5	2394.5	52	124.5	0	1169.64	1.496	0.3505	0.5665	0.2705	0.0135	0.0015	0.016
368	1099.5	18.34	234	13.705	3.4055	161.1	5.065	0	71.5	1174	2516.5	11951.5	1.5	0.5	13731	5.11	9.6535	234	2.36	0	104.35	9.35	300.5	1601.5	6	1	0	1581.555	0.4535	0.09	0.0985	0.4095	0.04	0.2985	0.043
1568	3607.5	29.465	292	61.075	19.5845	310.6	8.5	0	53.5	211	134	1802.5	9	1093.5	2193	9.655	26.3155	498	7.445	0	125.35	0.3	585	2597	0	0	0	3425.025	0.6945	0.1955	1.327	0.365	0.0105	0.071	0.021
1301	1928	82.215	62.5	40.805	11.081	185.7	5.8	1.71	555	574	1	198.5	42.5	342.5	242.5	13.725	23.789	562	10.935	2.235	30.3	6.05	845.5	1453	2	36.5	0	1032.655	0.616	0.144	0.176	0.1175	0.004	0.0045	0.0125
2868	4509.5	151.045	257	121.93	33.147	328.65	16.195	0	504	547	47.5	504	1	226	240	16.525	33.7585	438	9.035	0	38.55	13.6	1096	4279	59.5	170	0	2658.73	2.473	0.615	0.7465	0.501	0.019	0.1835	0.107
2248.5	3428.5	66.725	169.5	70.82	21.6025	282.8	5.775	0	225.5	583	1450.5	3518.5	53	2991	595.5	10.375	20.3105	437.5	7.655	0	46.25	2.25	902.5	1625	0	0	65.3	4585.57	2.47	0.4575	0.461	0.2925	0.0165	0.009	0.0065
2487.5	4775.5	55.205	257	130.88	34.0995	255.45	12.3	0	326	416.5	164	1007.5	11	10446	1158	19.955	34.8525	893	12.07	1.93	17.25	3	902.5	2540	259	0	0	4605.35	1.211	0.186	1.3585	0.8475	0.028	0.0045	0.0135
1283	1904	84.635	181.5	38.815	13.0535	140.8	7.325	0	231	343.5	147.5	1247	79	10204	1561	10.47	21.427	412.5	8.1	1.39	92.2	3.3	681.5	1845.5	23.5	0	11.7	2517.965	0.2665	0.074	0.085	0.1545	0.0205	0.002	0.0025
2919	4318.5	189.2	130.5	123.965	19.1015	339.05	5.77	0	960	1074	303.5	1157.5	102.5	98.5	555.5	16.625	16.2475	430.5	13.86	0	30.7	13.35	2096.5	3412.5	88	146	0	2812.985	5.41	1.2675	1.4125	0.4365	0.069	0.009	0.0405
1363	2114	89.33	88.5	59.465	13.9595	138.7	4.01	0	307.5	327.5	9.5	177.5	108	1577	235.5	9.14	14.866	405.5	7.665	1.39	90.2	3.5	807	1591	40	4	0	1136.305	1.1895	0.1945	0.2545	0.263	0.1335	0.004	0.0085
1215.5	2340	31.87	109.5	66.59	18.4145	139.35	7.37	0	103.5	134	39	344	8	1540.5	399.5	7.005	12.8265	262	3.685	0	13.95	1.1	316	1371	241.5	12.5	0	1937.8	1.0795	0.246	1.3425	0.2965	0.176	0.054	0.0125
1438	2328.5	105.575	192.5	53.495	7.7785	249.25	13.435	10.605	877.5	902	27	243	102.5	0	158	17.94	17.6425	661	7.865	2.88	208.95	9.2	1326	2236	36	8.5	0	1742.39	2.637	0.715	0.756	0.117	0.003	0.0035	0.022
2257	2775	90.78	288	100.76	23.4435	473.8	13.57	0	611	1095.5	1695	4966.5	5	1	2655.5	16.62	21.25	352.5	18.865	0	48	14.55	1149	3175	0	0	0	2500.12	2.44	0.6155	0.8785	0.6325	0.044	0.301	0.0575
615.5	811.5	45.055	40	20.255	5.1405	119.2	2.75	0	257.5	349.5	539	831	10.5	17.5	49	1.82	13.983	60.5	2.415	0	13.9	0.4	122.5	835	18	0	0	846.535	0.427	0.091	0.8355	0.0265	5e-04	0.004	0.005
2370.5	2938	129.785	213.5	99.21	16.476	315.65	11.035	0	1022.5	1064	23	495.5	9.5	5126.5	1451	20.125	31.6415	732.5	20.365	2.75	88.55	7.05	1647.5	3238	7.5	110.5	0	3325.6	5.0465	1.3635	3.258	0.3805	0.0235	0.001	0.016
895.5	451	87.63	31	42.275	10.126	212.15	9.975	8.965	633	654	60	217	6	0	980	13.925	8.558	216	5.775	1.615	77.65	12.25	666.5	997.5	0	0	0	1083.485	1.4195	5.442	3.1565	0.012	0	0.1075	0.001
1414.5	2266	64.445	106.5	46.625	12.3755	262.5	4.4	0	243	934.5	459	8053	26.5	1355	490.5	8.225	20.7645	247	7.475	0	36.3	1.6	340.5	1704.5	75	21.5	0	1339.015	0.4895	0.0805	0.0975	0.1495	0.004	0.0225	0.016
2475.5	3230	274.915	305.5	55.15	14.305	224.55	12.84	0	273	337.5	58	630	199	17281.5	713.5	11.62	20.636	584.5	5.28	0	321.45	0.75	504	3379.5	0	0	0	2468.28	1.3165	0.259	0.2805	0.152	0.004	0.075	0.007
2723	5746	240.775	402.5	71.695	19.7235	342.1	6.305	0	127.5	611	894	5203.5	186	28188.5	4450.5	14.97	23.572	513	9.67	0	301.1	1.75	844	5209	105	18.5	44.45	5267.345	1.351	0.3125	0.3995	0.286	0.0555	0.046	0.021
1356.5	4815.5	64.87	261	57.445	13.461	431.75	3.86	0.635	5256	5294.5	77	425.5	17	2187.5	636.5	10.88	21.9925	437.5	9.115	0	9.2	2.55	764	1180	40.5	8	0	2088.55	1.367	0.3035	0.3875	0.1825	0.0075	0.014	0.015
1956.5	3134	111.495	304.5	69.515	15.648	165.1	7.72	0	264.5	509	692	2564.5	48.5	17539.5	568	12.56	16.2925	385.5	8.08	0.57	72	2.6	741.5	2671.5	97	27	0	3536.64	1.959	0.522	1.5375	0.1525	0.0015	0	0.003
1155	1545	119.055	54	38.82	6.988	105.05	2.175	0	66.5	82	3.5	181.5	25.5	2005.5	83.5	4.75	9.3165	134.5	5.2	0	28.4	0.3	311	886	0	0	0	2041.81	1.147	0.206	0.238	0.1615	0.0155	0	0.016
1706.5	3387.5	97.385	109.5	72.85	13.41	216.9	6.24	0	529	940.5	25	4874	27	4101.5	655.5	13.58	18.231	325.5	6.37	0.9	116.9	3.15	685	1915.5	4.5	77	0	1424.57	1.84	0.4125	0.446	0.3575	0.0285	0.0145	0.026
930	1575	31.69	76	38.03	10.0815	163.7	5.33	1.085	314.5	338.5	46	259	16.5	3803	258.5	6.795	16.0145	292	3.93	1.79	32.2	3.85	621.5	1143	0.5	4	0	962.615	0.8415	0.232	0.3095	0.178	0.0095	0.006	0.011
1720.5	2768.5	100.01	162	71.105	17.239	222.5	6.74	0	278	300	0	249	4.5	4901.5	399.5	10.235	17.421	456.5	6.315	0	17.4	1.1	631.5	1412.5	114	0	0	1684.135	1.9515	0.4825	0.5655	0.3475	0.0295	0.0315	0.019
2494	3522.5	57.815	258	144.135	37.149	426.4	19.965	0	331.5	467	54	1594	21	1159	1868.5	12.33	27.4365	301	11.495	0	21.75	1.55	827	2800	1	12	16.95	2266.19	3.039	0.8345	2.1275	0.4095	0.018	0.03	0.0185
1160.5	2298	58.755	92	48.015	10.871	163.6	5.65	1.895	324.5	349.5	12	262.5	20	2916.5	366.5	6.88	14.245	321	5.14	0.73	57.65	2.45	494	1358	1	12	0	655.005	1.224	0.279	0.4245	0.216	0.0315	0.021	0.015
2638.5	4629	138.36	155.5	103.26	26.125	464.95	11.9	0	341.5	390	58	550.5	32.5	8976	859	20.97	31.3015	626.5	14.555	1.115	39.5	4.05	881	3554.5	200	63	7	1956.315	2.2075	0.4555	0.6825	0.363	0.012	0.0305	0.018
1987	3514.5	105.145	163	70.075	17.8025	183.35	3.86	0	485	514	3	347	19	0	439.5	17.135	29.14	406.5	8.435	1.455	40.95	5.05	1320	1904.5	0.5	23	0	1808.475	2.16	0.5275	0.605	0.239	0.0315	0.004	0.0145
3274	6618.5	132.87	531.5	116.35	24.959	470.6	15.205	0.1	527.5	648	81.5	1315.5	149.5	32014.5	1025	20.625	33.5265	1131.5	13.435	0	231.85	3.35	1520.5	4951.5	212.5	33.5	9.35	2877.89	4.1545	1.0035	1.1055	0.4235	0.076	0.04	0.031
803.5	914.5	82.12	85	20.085	5.7445	106.25	2.625	0	69	170	27.5	1198.5	12.5	516	449.5	3.645	8.1835	137	1.665	0	52.85	0.6	383	946.5	0	0	0	2517.7	0.5165	0.114	0.1395	0.0495	0.0025	0.008	0.006
1030.5	3370	31.74	107	39.83	6.5075	381.65	1.865	0	156.5	162.5	0	66	9	0	299.5	6.21	27.6155	135	8.005	0	1.65	4.05	458	1610	239	5	7.95	1141.205	0.812	0.1645	0.2175	0.1465	0.0015	0.0365	0.016
2798.5	5386.5	52.84	260.5	149.11	32.568	584.25	18.425	0	472.5	663.5	29.5	2283.5	35	6524.5	1936.5	12.79	33.0835	416	13.84	0	44.9	6.75	1293	4733.5	176	0	0	2640.295	2.627	0.627	0.6755	1.111	0.0655	0.0615	0.049
787	1347.5	27.695	108	27.5	6.617	118.05	3.975	0	277	351	66.5	817	79	309	1365	5.02	12.873	258	3.545	0	66.45	0.55	539.5	1288	0	0	0	3302.2	1.181	0.336	0.3855	0.0975	0.0045	0.059	0.0155
1459	2968.5	54.255	136.5	62.09	13.3855	211.85	4.555	0	154	424	912	2740	97.5	372.5	740	6.625	16.256	285.5	5.685	0	95.8	7.25	800.5	1798	14.5	44	9.35	3521.7	1.631	0.428	1.493	0.195	0.0085	0.146	0.047
1239	1930	76.63	91	43.94	8.769	218	3.565	0.035	197	216.5	66	199	7	0	327.5	5.91	20.114	134.5	6.65	0	50.05	2.35	524	2018	104.5	50.5	4.3	1728.96	1.65	0.4535	0.5585	0.168	0.004	0.022	0.017
2240.5	3210	170.05	75	80.32	23.312	316.05	10.135	0	261.5	268.5	0	80.5	3	4617.5	148.5	11.505	25.246	239.5	8.53	0.6	42.45	0.9	436	1878.5	0	0	0	1405.605	0.5215	0.0605	0.0745	0.375	0.017	0.0195	0.0125
2358	3050.5	121.205	226.5	74.71	18.527	453.2	16.035	4.3	482.5	893	1287.5	4201	144	23906	2322	23.335	31.6025	852	9.78	1.91	112.65	6.1	874.5	2848	30.5	37.5	0	2941.465	0.9605	0.2275	0.278	0.193	0.005	0.0595	0.0115
1679.5	2483	110.43	80.5	58.88	10.051	298.5	5.46	0	645	657	9	125	12	0	83	12.495	23.234	382.5	10.375	1.47	16	18.2	1239.5	2275	37	28	0	1142.005	2.383	0.537	0.6165	0.636	0.0515	0.42	0.081
1117.5	1258	98	69	31.59	7.2435	182.8	3.655	0	810.5	1068.5	231	2984.5	6.5	0	501	12.055	13.7175	392.5	7.89	1.245	48.9	8.85	1254	1931	0	0	0	1106.445	1.396	0.3795	0.4365	0.1115	0.0065	0.002	0.006
2824.5	3487.5	124.25	286.5	137.275	33.673	371.75	18.69	3.29	909.5	1411.5	1005	5477	98.5	2102.5	7586	24.725	36.0115	557.5	16.8	1.17	126.05	4.65	1566	3335	9	19.5	0	1943.63	4.065	0.9775	1.13	0.526	0.0575	0.013	0.023
1310	1614	94.8	153	46.295	10.856	134.1	3.57	0.1	18	38.5	40.5	203.5	70	3030.5	237	8.8	13.5885	275.5	5.885	0	150.75	0.4	279.5	1744	0	0	0	1889.09	0.6585	0.024	0.0545	0.1725	0.0325	5e-04	0.004
611	1373.5	70.545	42.5	14.48	4.617	58.85	1.945	0	158	163	0.5	59.5	1.5	0	108.5	6.37	4.778	75.5	1.96	0	27.3	2.3	475	1143	0	0	0	2172.1	0.437	0.1145	0.136	0.023	0.002	0.0205	0.0165
1222	1100.5	53.645	98	51.42	12.609	345.45	15.135	12.17	712.5	736.5	50	263	10.5	772	691	28.54	20.77	417.5	11.275	3.96	78.4	9.1	1101	1558.5	0	0	0	1385.18	0.6475	5.1825	0.3185	0.087	5e-04	0.135	0.0105
1676	2954	87.275	133.5	62.625	9.0295	210.2	4.255	0	354.5	492	41.5	1615.5	17	683.5	3156	18.98	22.698	445	9.005	0.735	43.9	2.95	893.5	1916	0	0	0	2353.17	2.432	0.5135	0.5915	0.217	0.1035	0.0065	0.018
2236.5	3891.5	125.55	176	85.515	15.9755	279.35	7.555	0	432	496	36	752	36	13413.5	526.5	15.105	23.8925	466	10.415	0	56.95	3.1	833.5	2922.5	261	11.5	11.2	2313.095	3.4225	0.9315	1.0105	0.2085	0.0055	0.01	0.0135
4784.5	10485	75.955	273.5	306.405	70.281	745.7	15.47	0	1103.5	1465	64.5	4201.5	201.5	903	1854.5	19.49	68.98	589	29.325	0.03	207.25	4.55	2877	3597	0	0	15.15	6034.15	10.7645	2.4075	2.4185	0.916	0.083	0.027	0.0625
