Food	FFQ	correlation	pval	qval	Significance
Ham prosciutto	Axis.1	-0.0694565170744751	0.286919946671023	0.818765733007292	
Ham prosciutto	Axis.2	-0.0989517503526769	0.128757689409435	0.807489243790544	
Pork roast loin cooked lean and fat eaten	Axis.1	-0.0666021396604556	0.307235463113427	0.825610443967123	
Pork roast loin cooked lean and fat eaten	Axis.2	0.00856313224205857	0.895669968387465	0.983100978160207	
Bacon NS as to type of meat cooked	Axis.1	-0.0098873243787361	0.879650442956455	0.981186981888781	
Bacon NS as to type of meat cooked	Axis.2	-0.0850483108637455	0.191979731682936	0.807489243790544	
Pork bacon NS as to fresh smoked or cured cooked	Axis.1	0.123393578396761	0.0578501581877011	0.807489243790544	
Pork bacon NS as to fresh smoked or cured cooked	Axis.2	0.0867168526225616	0.183373903000935	0.807489243790544	
Bacon or side pork fresh cooked	Axis.1	0.0922915363866313	0.156681038173351	0.807489243790544	
Bacon or side pork fresh cooked	Axis.2	0.0637477622464361	0.328475128538154	0.832601312083466	
Pork spareribs cooked lean and fat eaten	Axis.1	0.127148717630909	0.050580415710915	0.807489243790544	
Pork spareribs cooked lean and fat eaten	Axis.2	0.0397115672450387	0.542949024549528	0.903589044856509	
Pork spareribs cooked lean only eaten	Axis.1	-0.0485244160383319	0.457171506161432	0.874441745845762	
Pork spareribs cooked lean only eaten	Axis.2	-0.0970488320766638	0.136311786487262	0.807489243790544	
Pork spareribs barbecued with sauce lean and fat eaten	Axis.1	-0.167540486656756	0.00976884552639341	0.807489243790544	
Pork spareribs barbecued with sauce lean and fat eaten	Axis.2	-0.0507673204893777	0.436614644163565	0.86856227411658	
Pork spareribs barbecued with sauce lean only eaten	Axis.1	0.0941944546626443	0.148274136956232	0.807489243790544	
Pork spareribs barbecued with sauce lean only eaten	Axis.2	0.0723108944884946	0.267525731381488	0.812496177653334	
Pork cracklings cooked	Axis.1	0.0685050579364686	0.293589208674553	0.821078754469228	
Pork cracklings cooked	Axis.2	0.0266408558641822	0.683248130032527	0.94013559582023	
Pork neck bones cooked	Axis.1	0.0808740267305532	0.214794157493927	0.807489243790544	
Pork neck bones cooked	Axis.2	0.05994192569441	0.358230679206525	0.841707600359322	
Pork pigs hocks cooked	Axis.1	0.112686460950777	0.0834282171817439	0.807489243790544	
Pork pigs hocks cooked	Axis.2	0.0695258281742145	0.28643811312673	0.818765733007292	
Pork skin rinds deep fried	Axis.1	-0.0391977272788679	0.548185241404985	0.903781530914295	
Pork skin rinds deep fried	Axis.2	-0.0545090485401738	0.403525919192891	0.857438893190821	
Lamb loin chop cooked lean only eaten	Axis.1	-0.00856313224205857	0.895669968387469	0.983100978160207	
Lamb loin chop cooked lean only eaten	Axis.2	-0.10085466862869	0.121530963048359	0.807489243790544	
Lamb roast cooked lean and fat eaten	Axis.1	0.0285437741401952	0.661972382207475	0.935074741610592	
Lamb roast cooked lean and fat eaten	Axis.2	-0.0694565170744751	0.286919946671023	0.818765733007292	
Veal chop broiled lean only eaten	Axis.1	0.0485244160383319	0.457171506161434	0.874441745845762	
Veal chop broiled lean only eaten	Axis.2	0.0342525289682343	0.599807729602695	0.918250619298035	
Venison deer steak cooked NS as to cooking method	Axis.1	0.0894371589726118	0.169957727472791	0.807489243790544	
Venison deer steak cooked NS as to cooking method	Axis.2	0.0685050579364686	0.293589208674553	0.821078754469228	
Chicken NS as to part and cooking method NS as to skin eaten	Axis.1	-0.0636916269288283	0.328902104035116	0.833217833057674	
Chicken NS as to part and cooking method NS as to skin eaten	Axis.2	-0.1012068416104	0.120228762492392	0.807489243790544	
Chicken NS as to part and cooking method skin not eaten	Axis.1	0.0455217799690581	0.485517866086407	0.884689700003795	
Chicken NS as to part and cooking method skin not eaten	Axis.2	0.0131598396535972	0.840283585951455	0.974221784663813	
Chicken NS as to part roasted broiled or baked skin eaten	Axis.1	-0.00978026993710923	0.880943815504459	0.981186981888781	
Chicken NS as to part roasted broiled or baked skin eaten	Axis.2	-0.0447764539878125	0.492697728147795	0.885738226122334	
Chicken NS as to part roasted broiled or baked skin not eaten	Axis.1	0.0894371589726118	0.169957727472791	0.807489243790544	
Chicken NS as to part roasted broiled or baked skin not eaten	Axis.2	0.0685050579364686	0.293589208674553	0.821078754469228	
Chicken breast NS as to cooking method skin not eaten	Axis.1	0.0444862889111443	0.495508157174448	0.88818783956834	
Chicken breast NS as to cooking method skin not eaten	Axis.2	-0.0450552400418662	0.49000552957747	0.885738226122334	
Chicken breast stewed skin not eaten	Axis.1	-0.0850618613823603	0.191908673770976	0.807489243790544	
Chicken breast stewed skin not eaten	Axis.2	-0.0224432592887675	0.73105224931059	0.953878213631947	
Chicken drumstick NS as to cooking method skin eaten	Axis.1	0.0191507762194417	0.76930004087503	0.960081034372705	
Chicken drumstick NS as to cooking method skin eaten	Axis.2	-0.0412186116014228	0.527735907321731	0.89812697236683	
Chicken drumstick stewed skin not eaten	Axis.1	-0.0789711084545402	0.225815120150948	0.807489243790544	
Chicken drumstick stewed skin not eaten	Axis.2	-0.104660505180716	0.108026729490905	0.807489243790544	
Chicken thigh NS as to cooking method skin eaten	Axis.1	-0.00067421314254987	0.991762384319075	0.997999414373771	
Chicken thigh NS as to cooking method skin eaten	Axis.2	-0.031013804557294	0.634757454288265	0.92962020141017	
Turkey NFS	Axis.1	-0.0199806418981367	0.759602878140398	0.958152541337492	
Turkey NFS	Axis.2	-0.000951459138006508	0.988375163515511	0.996374763545774	
Turkey light meat cooked skin eaten	Axis.1	-0.0133204279320911	0.838361133867373	0.973063971796052	
Turkey light meat cooked skin eaten	Axis.2	-0.0856313224205857	0.188939812565252	0.807489243790544	
Turkey light meat roasted skin not eaten	Axis.1	-0.0656506805224491	0.314212625812973	0.827528138110969	
Turkey light meat roasted skin not eaten	Axis.2	0.0361554472442473	0.57968538841672	0.913141731613621	
Turkey light meat roasted skin eaten	Axis.1	-0.052330252590358	0.422608344752514	0.862581814926245	
Turkey light meat roasted skin eaten	Axis.2	-0.0713594353504881	0.27388841617625	0.814183577461234	
Turkey drumstick roasted skin eaten	Axis.1	-0.0275923150021887	0.672577696374309	0.937800133883895	
Turkey drumstick roasted skin eaten	Axis.2	-0.0171262644841171	0.793104998370162	0.964197367674282	
Turkey thigh cooked skin not eaten	Axis.1	0.0342525289682343	0.599807729602695	0.918250619298035	
Turkey thigh cooked skin not eaten	Axis.2	0.00666021396604556	0.918763247147951	0.987406329780803	
Turkey neck cooked	Axis.1	-0.0551846300043775	0.397714794960506	0.855122607076428	
Turkey neck cooked	Axis.2	-0.0875342406965988	0.179263206481129	0.807489243790544	
Turkey bacon cooked	Axis.1	-0.0416529122801493	0.523392214215574	0.897339276210389	
Turkey bacon cooked	Axis.2	-0.0310476632034933	0.634387677585103	0.92962020141017	
Duck roasted skin eaten	Axis.1	-0.0704079762124816	0.280353078567033	0.816571381613464	
Duck roasted skin eaten	Axis.2	-0.0932429955246378	0.152433764046675	0.807489243790544	
Frankfurter wiener or hot dog NFS	Axis.1	3.98265791505321e-05	0.999513385599756	1	
Frankfurter wiener or hot dog NFS	Axis.2	0.149036748692598	0.0217277597660679	0.807489243790544	
Frankfurter or hot dog beef	Axis.1	-0.067067959289496	0.303857008172044	0.825610443967123	
Frankfurter or hot dog beef	Axis.2	0.082458087375523	0.205918064852197	0.807489243790544	
Frankfurter or hot dog meat and poultry	Axis.1	0.0999032094906834	0.125103911686651	0.807489243790544	
Frankfurter or hot dog meat and poultry	Axis.2	0.0789711084545402	0.225815120150948	0.807489243790544	
Frankfurter or hot dog turkey	Axis.1	0.0863724711548896	0.185126443422581	0.807489243790544	
Frankfurter or hot dog turkey	Axis.2	0.0593757400021361	0.362797056431733	0.843966227954745	
Beef sausage	Axis.1	0.0506557140052692	0.437624873479791	0.86856227411658	
Beef sausage	Axis.2	-0.0441914340237386	0.498372698825577	0.889111049849527	
Beef sausage reduced fat	Axis.1	-0.0409127429342798	0.530805998619432	0.89812697236683	
Beef sausage reduced fat	Axis.2	-0.0894371589726118	0.16995772747279	0.807489243790544	
Bratwurst pork cooked	Axis.1	0.0336557805898804	0.606182109192736	0.920989059178028	
Bratwurst pork cooked	Axis.2	-0.0237678384122878	0.715844496326222	0.948832205638571	
Bologna NFS	Axis.1	0.0874502190366225	0.179682590377523	0.807489243790544	
Bologna NFS	Axis.2	0.0816500743628702	0.210412014577304	0.807489243790544	
Mortadella	Axis.1	-0.0142718870700976	0.826990948406703	0.970646306531451	
Mortadella	Axis.2	-0.0466214977623189	0.475027682189271	0.879987481855374	
Pepperoni	Axis.1	-0.0301714784621816	0.643985613428177	0.932028059616756	
Pepperoni	Axis.2	-0.00791411022834144	0.903537443738843	0.985220158227411	
Polish sausage	Axis.1	0.0694565170744751	0.286919946671024	0.818765733007292	
Polish sausage	Axis.2	0.0504273343143449	0.439696259556705	0.86856227411658	
Italian sausage	Axis.1	-0.0842790391432546	0.196045319862389	0.807489243790544	
Italian sausage	Axis.2	0.0162253355769068	0.803761819612158	0.966461073002936	
Sausage not cold cut NFS	Axis.1	0.060672948580182	0.352388260452206	0.841707600359322	
Sausage not cold cut NFS	Axis.2	0.0235431977892717	0.71841595685712	0.950742742725198	
Pork sausage	Axis.1	-0.0452352104667598	0.488271765641296	0.885738226122334	
Pork sausage	Axis.2	0.0480643519675713	0.461453896158181	0.877470365436166	
Pork sausage reduced fat	Axis.1	-0.0675535987984621	0.300361012102907	0.823472717917836	
Pork sausage reduced fat	Axis.2	-0.0799225675925467	0.220255509706998	0.807489243790544	
Salami NFS	Axis.1	0.00106674935533189	0.986966676461267	0.996374763545774	
Salami NFS	Axis.2	-0.0056037470016891	0.93161495236419	0.98955177736573	
Turkey or chicken sausage	Axis.1	0.0604624366618149	0.354064519906927	0.841707600359322	
Turkey or chicken sausage	Axis.2	0.0572080361940857	0.380612429218159	0.84981897277667	
Turkey sausage reduced fat brown and serve cooked	Axis.1	0.0399612837962733	0.540413291058828	0.900879630443511	
Turkey sausage reduced fat brown and serve cooked	Axis.2	0.00951459138006508	0.884154953129055	0.981186981888781	
Vienna sausage canned	Axis.1	-0.0343308048910814	0.598973838780591	0.918250619298035	
Vienna sausage canned	Axis.2	-0.0707192700658238	0.278226762171482	0.816571381613464	
Ham sliced prepackaged or deli luncheon meat	Axis.1	0.00634750129897955	0.922565288261673	0.988825783458699	
Ham sliced prepackaged or deli luncheon meat	Axis.2	0.131663184908386	0.0428636282100087	0.807489243790544	
Ham sliced low salt prepackaged or deli luncheon meat	Axis.1	-0.112272178284768	0.0845766749451445	0.807489243790544	
Ham sliced low salt prepackaged or deli luncheon meat	Axis.2	0.107514882594735	0.0986958733383226	0.807489243790544	
Ham and pork luncheon meat chopped minced pressed spiced canned	Axis.1	0.0371069063822538	0.56974363631937	0.909552724619954	
Ham and pork luncheon meat chopped minced pressed spiced canned	Axis.2	-0.00285437741401952	0.965135295873863	0.993590442661915	
Liverwurst	Axis.1	0.0089498373745396	0.890987102722137	0.983100978160207	
Liverwurst	Axis.2	-0.0225922292736753	0.729336515643218	0.95332563706853	
Turkey ham	Axis.1	-0.0220127752291652	0.736017758766943	0.953878213631947	
Turkey ham	Axis.2	0.0706843550157617	0.27846470756724	0.816571381613464	
Beef sliced prepackaged or deli luncheon meat	Axis.1	-0.133871284948184	0.0394650909277611	0.807489243790544	
Beef sliced prepackaged or deli luncheon meat	Axis.2	0.0906953340413652	0.164005770529101	0.807489243790544	
Meat spread or potted meat NFS	Axis.1	0.110302963200178	0.0902105196949263	0.807489243790544	
Meat spread or potted meat NFS	Axis.2	0.084982721077878	0.192323951382863	0.807489243790544	
Ham salad spread	Axis.1	0.0371069063822538	0.56974363631937	0.909552724619954	
Ham salad spread	Axis.2	-0.00285437741401952	0.965135295873863	0.993590442661915	
Fish NS as to type cooked NS as to cooking method	Axis.1	-0.0402009470209814	0.537985190232496	0.900879630443511	
Fish NS as to type cooked NS as to cooking method	Axis.2	0.0483756749427975	0.458553593605904	0.875964302323573	
Fish NS as to type floured or breaded fried	Axis.1	0.0411806828416501	0.528116120021729	0.89812697236683	
Fish NS as to type floured or breaded fried	Axis.2	0.00824410188416013	0.899536044156921	0.985220158227411	
Fish stick patty or nugget from restaurant home or other place	Axis.1	-0.0818254858685597	0.209430480572362	0.807489243790544	
Fish stick patty or nugget from restaurant home or other place	Axis.2	-0.110369260008755	0.0900160846970058	0.807489243790544	
Catfish baked or broiled made without fat	Axis.1	-0.0685050579364686	0.293589208674553	0.821078754469228	
Catfish baked or broiled made without fat	Axis.2	-0.0313981515542148	0.630565267636876	0.926701813856848	
Catfish floured or breaded fried	Axis.1	-0.00266046727347099	0.967502456044076	0.994783331053186	
Catfish floured or breaded fried	Axis.2	-0.0715235415979605	0.272783719175842	0.814183577461234	
Cod cooked NS as to cooking method	Axis.1	-0.0652530051824931	0.31715926926924	0.829828367048512	
Cod cooked NS as to cooking method	Axis.2	-0.0542836273821752	0.405476100938667	0.857438893190821	
Cod baked or broiled	Axis.1	-0.0637477622464361	0.328475128538153	0.832601312083466	
Cod baked or broiled	Axis.2	-0.0142718870700976	0.826990948406703	0.970646306531451	
Cod baked or broiled made with butter	Axis.1	-0.0428156612102929	0.51185328872063	0.892375250815	
Cod baked or broiled made with butter	Axis.2	-0.0390098246582668	0.550106208637756	0.903781530914295	
Cod coated baked or broiled made with cooking spray	Axis.1	-0.0818254858685597	0.209430480572362	0.807489243790544	
Cod coated baked or broiled made with cooking spray	Axis.2	-0.110369260008755	0.0900160846970058	0.807489243790544	
Cod steamed or poached	Axis.1	-0.0582549062746139	0.371942973780672	0.847194958127558	
Cod steamed or poached	Axis.2	0.0392576280198102	0.547573556731589	0.903781530914295	
Croaker baked or broiled	Axis.1	0.0228350193121562	0.726543114366034	0.951398836162327	
Croaker baked or broiled	Axis.2	0.0371069063822538	0.56974363631937	0.909552724619954	
Flounder floured or breaded fried	Axis.1	0.0380583655202603	0.559883442334653	0.906346449131465	
Flounder floured or breaded fried	Axis.2	0.0313981515542148	0.630565267636876	0.926701813856848	
Haddock coated baked or broiled fat not added in cooking	Axis.1	-0.0922915363866313	0.15668103817335	0.807489243790544	
Haddock coated baked or broiled fat not added in cooking	Axis.2	0.0818254858685597	0.209430480572361	0.807489243790544	
Haddock floured or breaded fried	Axis.1	0.0713594353504881	0.273888416176249	0.814183577461234	
Haddock floured or breaded fried	Axis.2	0.0475729569003254	0.466052408829012	0.877470365436166	
Halibut baked or broiled made with oil	Axis.1	-0.101806127766696	0.118037814914839	0.807489243790544	
Halibut baked or broiled made with oil	Axis.2	0.0970488320766638	0.136311786487261	0.807489243790544	
Ocean perch baked or broiled	Axis.1	0.0142718870700976	0.826990948406702	0.970646306531451	
Ocean perch baked or broiled	Axis.2	-0.0114175096560781	0.861200084582798	0.977295062225037	
Perch cooked NS as to cooking method	Axis.1	-0.0199806418981367	0.759602878140398	0.958152541337492	
Perch cooked NS as to cooking method	Axis.2	-0.000951459138006508	0.988375163515511	0.996374763545774	
Perch floured or breaded fried	Axis.1	0.054233170866371	0.405913379600023	0.857438893190821	
Perch floured or breaded fried	Axis.2	0.0447185794863059	0.493257600022301	0.885738226122334	
Pompano floured or breaded fried	Axis.1	0.0199806418981367	0.759602878140398	0.958152541337492	
Pompano floured or breaded fried	Axis.2	-0.0199806418981367	0.759602878140398	0.958152541337492	
Salmon baked or broiled	Axis.1	-0.00240189490368793	0.970659420221019	0.995002297601801	
Salmon baked or broiled	Axis.2	0.0157405930105436	0.80951086478534	0.968600235789222	
Salmon baked or broiled made with cooking spray	Axis.1	-0.0256893967261757	0.693981813786977	0.943055858982257	
Salmon baked or broiled made with cooking spray	Axis.2	-0.0133204279320911	0.838361133867373	0.973063971796052	
Salmon coated baked or broiled made with oil	Axis.1	-0.0903886181106183	0.165442141088144	0.807489243790544	
Salmon coated baked or broiled made with oil	Axis.2	0.0114175096560781	0.861200084582796	0.977295062225037	
Salmon floured or breaded fried	Axis.1	-0.0759208388835285	0.244307273752664	0.808619583809881	
